PDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees,Zip
6/5/2014,73,65,57,59,57,55,94,71,57,29.89,29.84,29.79,20,11,7,15,5,,0,2,,347,94301
6/6/2014,73,66,59,,,,,,,29.84,29.82,29.79,20,13,5,18,9,,0,1,,6,94301
6/7/2014,75,67,59,28,28,28,31,31,31,29.85,29.82,29.78,15,10,7,14,7,,0,2,,345,94301
6/8/2014,86,72,59,66,61,55,88,60,43,29.82,29.77,29.7,20,12,7,16,8,,0,0,,359,94301
6/9/2014,80,71,62,63,61,57,82,66,51,29.76,29.71,29.68,20,15,10,20,8,,0,0,,340,94301
6/10/2014,73,66,60,63,60,57,94,76,65,29.78,29.77,29.75,15,12,10,17,9,22,0,2,,360,94301
6/11/2014,77,68,60,59,57,54,77,63,53,29.88,29.85,29.83,10,10,10,16,8,,0,0,,343,94301
6/12/2014,91,75,59,57,52,48,72,58,24,29.99,29.97,29.96,20,16,15,17,11,,0,1,,333,94301
6/13/2014,78,66,55,55,51,46,77,53,34,29.99,29.96,29.92,15,15,15,18,7,,0,0,,338,94301
6/14/2014,82,70,57,61,55,45,82,56,37,29.93,29.89,29.84,15,14,10,17,7,24,0,3,,345,94301
6/15/2014,75,66,57,55,51,48,72,58,44,29.84,29.83,29.81,15,12,7,17,8,,0,4,,332,94301
6/16/2014,69,62,55,50,48,45,82,57,43,29.93,29.93,29.91,15,13,10,14,7,,0,2,,290,94301
6/17/2014,80,66,53,54,48,41,77,47,24,29.97,29.94,29.9,15,12,10,14,8,,0,0,,341,94301
6/18/2014,89,72,55,61,51,37,78,47,18,29.95,29.93,29.91,15,13,10,14,7,,0,0,,332,94301
6/19/2014,73,65,57,59,56,52,82,65,53,29.99,29.97,29.96,20,16,15,18,8,23,0,1,,355,94301
6/20/2014,82,70,57,61,54,39,88,57,24,29.99,29.96,29.93,20,20,20,18,7,,0,4,,350,94301
6/21/2014,69,63,57,57,54,48,88,66,52,29.93,29.91,29.9,15,13,10,14,6,,0,5,,352,94301
6/22/2014,71,65,59,59,54,50,82,65,50,29.95,29.93,29.92,15,14,10,17,9,,0,0,,353,94301
6/23/2014,77,66,55,59,55,50,82,64,41,29.96,29.94,29.91,20,13,8,18,7,,0,1,,351,94301
6/24/2014,77,70,62,59,55,52,77,56,44,30.01,30,29.98,15,15,15,14,9,23,0,1,,310,94301
6/25/2014,73,66,59,59,58,55,88,71,61,30.01,29.99,29.97,15,14,10,14,7,,0,5,,311,94301
6/26/2014,75,68,62,61,57,54,82,65,47,30,29.98,29.95,20,12,10,17,9,,0,3,,335,94301
6/27/2014,77,70,64,64,61,55,83,70,61,30,29.96,29.92,15,13,10,23,10,23,0,2,,357,94301
6/28/2014,78,68,59,61,55,48,88,59,36,29.97,29.94,29.9,20,12,10,14,8,23,0,1,,344,94301
6/29/2014,82,71,60,63,60,57,88,64,42,29.94,29.89,29.82,20,13,10,14,7,,0,0,,353,94301
6/30/2014,86,74,62,64,61,55,78,62,40,29.84,29.79,29.6,15,14,10,14,7,,0,4,,342,94301
7/1/2014,77,70,62,61,60,59,88,72,54,29.84,29.82,29.79,10,8,7,17,8,22,0,2,,356,94301
7/2/2014,77,70,62,61,57,54,77,64,53,29.9,29.87,29.85,20,16,10,17,9,25,0,2,,6,94301
7/3/2014,75,66,57,61,58,54,88,69,57,29.94,29.92,29.88,10,10,10,17,8,,0,0,,3,94301
7/4/2014,73,66,59,61,58,55,88,74,53,29.99,29.96,29.93,10,8,6,17,7,23,0,1,,355,94301
7/5/2014,77,68,59,61,58,55,88,70,54,30.07,30.04,30,10,9,8,16,8,,0,1,,350,94301
7/6/2014,77,68,59,59,58,55,88,69,50,30.06,30.01,29.95,10,10,8,14,8,,0,2,,345,94301
7/7/2014,77,68,59,63,59,55,88,74,54,29.92,29.89,29.84,20,15,10,12,7,,0,6,,346,94301
7/8/2014,75,67,59,61,59,55,88,71,57,29.92,29.9,29.88,15,11,10,17,8,,0,2,,351,94301
7/9/2014,77,70,62,63,60,57,83,69,57,29.95,29.9,29.85,15,11,10,16,9,,0,1,,5,94301
7/10/2014,78,69,60,63,60,57,88,67,54,29.94,29.9,29.85,20,15,10,16,7,,0,1,,11,94301
7/11/2014,75,68,62,61,58,55,77,66,57,30.04,30.01,29.97,20,18,10,18,8,,0,3,,344,94301
7/12/2014,73,66,60,61,58,54,82,70,61,30.14,30.06,30.02,10,10,10,17,11,23,0,2,,342,94301
7/13/2014,75,67,59,61,59,55,88,75,61,30.04,29.98,29.89,20,14,10,15,10,,0,5,,346,94301
7/14/2014,80,74,66,66,63,61,83,70,54,29.92,29.89,29.87,10,10,10,15,7,,0,5,,355,94301
7/15/2014,78,70,62,68,64,61,94,78,61,30,29.97,29.95,15,11,10,17,12,,0,5,,356,94301
7/16/2014,80,73,66,64,63,57,88,70,54,30.03,29.98,29.94,15,11,10,16,9,23,0,4,,2,94301
7/17/2014,78,70,62,64,60,57,82,65,53,30.01,29.98,29.94,20,15,10,17,8,,0,2,,331,94301
7/18/2014,75,70,64,63,61,57,88,73,65,30.02,29.98,29.93,20,12,10,17,9,23,0,3,,10,94301
7/19/2014,77,70,64,64,62,59,83,72,61,29.96,29.94,29.91,20,15,10,21,9,23,0,4,,3,94301
7/20/2014,75,70,64,64,63,61,88,76,69,29.98,29.96,29.94,20,15,8,23,11,,0,6,,353,94301
7/21/2014,78,73,68,30,30,30,24,24,24,30.05,30.02,30,20,12,10,18,9,,0,4,,341,94301
7/22/2014,78,72,66,63,59,57,73,62,54,30.09,30.06,30.05,20,12,10,16,9,,0,4,,298,94301
7/23/2014,78,70,62,64,61,57,82,67,60,30.15,30.1,30.04,10,10,10,17,9,23,0,3,,360,94301
7/24/2014,102,84,66,64,62,57,83,59,27,30.02,29.92,29.83,20,17,10,17,7,,0,1,,355,94301
7/25/2014,93,76,59,66,62,54,82,56,34,29.88,29.84,29.81,10,10,10,18,9,,0,0,,353,94301
7/26/2014,82,73,64,64,63,55,83,65,51,29.94,29.91,29.88,15,14,10,20,9,,0,1,,349,94301
7/27/2014,82,74,66,64,62,59,88,68,51,29.99,29.95,29.91,20,12,10,13,9,,0,4,,347,94301
7/28/2014,78,71,64,63,61,59,88,71,57,30.05,30.03,30.01,20,13,7,15,8,,0,5,,352,94301
7/29/2014,80,73,66,64,62,61,83,70,54,30.06,30.01,29.97,15,10,7,14,8,,0,1,,349,94301
7/30/2014,78,70,62,63,61,59,88,70,54,30.01,29.97,29.94,15,10,8,14,10,,0,2,,351,94301
7/31/2014,77,70,62,63,61,59,94,74,61,29.99,29.94,29.89,20,12,7,15,8,,0,4,,346,94301
8/1/2014,77,68,59,32,28,25,30,28,27,29.92,29.9,29.87,20,12,7,14,6,,0,1,,350,94301
8/2/2014,73,68,62,30,30,30,30,30,30,29.96,29.94,29.9,20,11,6,18,8,23,0,3,,353,94301
8/3/2014,73,68,64,,,,,,,29.97,29.94,29.91,10,10,10,18,10,,0,6,,5,94301
8/4/2014,77,70,64,61,59,57,78,67,54,29.99,29.96,29.93,10,10,10,18,9,,0,6,,353,94301
8/5/2014,78,71,64,64,61,59,88,74,57,30.07,30.03,30,10,10,10,21,9,24,0,7,,345,94301
8/6/2014,82,75,66,68,65,63,88,75,58,30.02,29.98,29.94,20,14,10,21,10,,0,3,,360,94301
8/7/2014,73,68,62,63,61,57,94,75,65,29.97,29.94,29.9,15,11,7,18,10,,0,2,,353,94301
8/8/2014,75,67,59,64,60,55,88,73,61,29.94,29.91,29.86,10,9,6,17,7,,0,3,,15,94301
8/9/2014,73,68,60,61,58,54,77,70,57,29.98,29.95,29.92,20,15,10,20,11,,0,0,,359,94301
8/10/2014,75,68,60,61,58,55,88,70,61,30.01,29.97,29.92,19,11,10,18,9,22,0,4,,9,94301
8/11/2014,77,70,64,64,61,59,83,73,61,29.96,29.93,29.89,20,12,10,18,9,,0,2,,10,94301
8/12/2014,77,68,59,63,59,54,83,68,57,29.99,29.95,29.91,20,12,10,18,10,,0,4,,349,94301
8/13/2014,78,69,60,64,60,55,82,68,54,30.01,29.96,29.92,10,10,10,17,10,24,0,2,,358,94301
8/14/2014,77,70,64,63,61,59,88,75,57,29.97,29.93,29.89,20,12,10,18,9,,0,3,,356,94301
8/15/2014,78,70,62,,,,,,,30.01,29.97,29.93,20,11,7,17,9,,0,2,,353,94301
8/16/2014,78,71,64,61,60,59,83,70,54,30.05,30.01,29.95,20,11,7,17,9,,0,2,,348,94301
8/17/2014,73,68,62,63,59,57,88,77,65,30.04,29.99,29.92,10,10,10,21,9,,0,3,,1,94301
8/18/2014,71,68,62,63,60,57,83,74,68,29.9,29.86,29.81,15,14,10,22,11,,0,3,,357,94301
8/19/2014,75,68,62,63,59,55,77,70,61,29.88,29.84,29.79,10,10,10,17,9,,0,3,,34,94301
8/20/2014,78,71,64,63,58,55,73,61,50,29.93,29.9,29.86,15,11,10,13,7,,0,1,,357,94301
8/21/2014,78,69,60,63,60,55,83,69,54,29.96,29.93,29.89,20,15,10,18,10,,0,0,,358,94301
8/22/2014,80,71,60,64,60,57,88,68,51,29.94,29.91,29.87,20,11,7,21,8,,0,2,,360,94301
8/23/2014,77,70,62,61,58,55,83,67,54,29.96,29.9,29.84,20,11,8,16,9,,0,1,,360,94301
8/24/2014,75,68,62,64,60,57,88,73,61,29.97,29.87,29.81,20,14,10,20,9,,0,2,,19,94301
8/25/2014,75,68,62,61,58,55,82,66,57,29.91,29.88,29.85,20,13,10,21,9,,0,4,,331,94301
8/26/2014,77,68,59,61,59,55,88,70,57,30.02,29.98,29.93,10,10,10,17,8,,0,2,,360,94301
8/27/2014,78,72,66,66,63,61,88,71,54,30.07,30.02,29.98,20,15,10,21,11,,0,0,,357,94301
8/28/2014,78,70,62,64,61,59,88,76,57,30.08,30.01,29.93,20,12,7,21,8,22,0,2,,354,94301
8/29/2014,77,70,64,64,62,61,88,78,61,29.96,29.92,29.9,20,13,7,20,9,,0,7,,11,94301
8/30/2014,80,70,59,64,62,57,94,70,51,29.92,29.9,29.87,10,10,10,23,6,23,0,2,,2,94301
8/31/2014,78,68,57,63,61,55,100,70,50,29.98,29.9,29.83,20,16,10,17,7,23,0,0,,350,94301
3/1/2014,67,60,53,51,49,46,89,69,48,29.83,29.64,29.48,10,10,10,25,10,33,0.21,6,Rain,136,94041
3/2/2014,63,58,52,54,50,46,86,71,56,30.19,30.03,29.84,10,9,2,17,6,23,0.03,5,Rain,179,94041
3/3/2014,63,56,49,52,49,47,89,75,60,30.18,30.13,30.05,10,10,9,20,5,29,0.14,6,Rain,136,94041
3/4/2014,67,61,54,55,53,50,86,75,63,30.13,30.09,30.06,10,10,10,16,4,22,0,3,,35,94041
3/5/2014,71,63,54,56,54,47,93,69,45,30.12,30.08,30.01,10,10,10,14,5,20,T,5,Rain,125,94041
3/6/2014,66,60,53,57,52,48,93,75,56,30.22,30.16,30.08,10,10,9,15,5,18,0.01,3,Rain,320,94041
3/7/2014,69,59,49,51,46,43,86,64,42,30.2,30.17,30.11,10,10,10,16,5,18,0,0,,317,94041
3/8/2014,73,60,47,53,47,42,89,61,33,30.22,30.17,30.13,10,10,10,10,2,13,0,0,,330,94041
3/9/2014,76,67,57,53,50,42,72,55,38,30.19,30.14,30.09,10,10,10,12,3,14,0,0,,315,94041
3/10/2014,69,61,53,54,48,44,86,63,40,30.26,30.18,30.12,10,10,4,15,7,21,0.01,2,Rain,308,94041
3/11/2014,71,62,52,44,33,23,66,44,21,30.21,30.11,30.04,10,10,10,22,10,29,0,0,,16,94041
3/12/2014,77,67,56,36,29,20,40,28,16,30.11,30.05,30,10,10,10,20,9,29,0,0,,22,94041
3/13/2014,78,63,48,49,38,22,80,46,12,30.09,30.04,29.99,10,10,10,17,3,,0,0,,344,94041
3/14/2014,70,59,48,53,47,41,83,62,40,30.24,30.17,30.09,10,10,10,14,4,17,0,0,,350,94041
3/15/2014,79,64,49,53,48,41,86,57,28,30.32,30.28,30.24,10,10,10,15,4,17,0,0,,328,94041
3/16/2014,76,63,50,53,48,41,83,56,29,30.33,30.28,30.2,10,10,10,21,5,29,0,0,,349,94041
3/17/2014,69,61,52,48,45,41,77,57,37,30.28,30.12,29.99,10,10,10,15,6,20,0,3,,309,94041
3/18/2014,72,60,47,44,34,25,77,48,19,30,29.96,29.91,10,10,10,14,4,17,0,0,,330,94041
3/19/2014,75,61,46,46,37,32,62,43,23,30.1,30.05,29.99,10,10,10,13,3,16,0,0,,348,94041
3/20/2014,73,62,51,51,43,38,69,50,31,30.08,30.02,29.96,10,10,10,17,6,18,0,0,,352,94041
3/21/2014,68,58,48,50,46,41,83,66,48,30.03,29.99,29.95,10,10,9,17,5,21,0,0,,10,94041
3/22/2014,69,58,47,50,46,42,86,64,42,30.14,30.07,30.01,10,10,10,14,5,17,0,1,,34,94041
3/23/2014,68,60,51,50,47,46,83,66,48,30.2,30.15,30.1,10,10,7,14,5,18,0,3,,21,94041
3/24/2014,74,61,47,51,44,34,82,54,25,30.17,30.1,30.04,10,10,10,17,5,21,0,0,,341,94041
3/25/2014,67,57,47,54,44,34,72,62,51,30.07,29.97,29.9,10,10,7,17,5,22,0.01,3,Rain,262,94041
3/26/2014,63,58,53,52,48,43,89,71,52,30,29.89,29.85,10,9,4,15,6,20,0.24,6,Rain,222,94041
3/27/2014,67,59,50,48,45,42,83,63,42,30.16,30.08,30.01,10,10,10,17,5,20,T,5,,162,94041
3/28/2014,71,61,51,51,47,45,83,64,44,30.22,30.16,30.11,10,10,10,14,5,17,0,4,,143,94041
3/29/2014,64,58,51,56,51,47,93,78,63,30.17,30.08,30.04,10,9,1,12,5,17,0.28,6,Rain,155,94041
3/30/2014,63,56,49,48,44,39,89,66,43,30.15,30.12,30.08,10,10,10,16,6,22,0.03,2,,291,94041
3/31/2014,57,51,45,45,43,41,92,75,57,30.1,29.95,29.88,10,8,2,18,7,25,0.52,4,Rain,150,94041
4/1/2014,60,53,45,45,43,41,92,74,55,29.97,29.92,29.87,10,10,4,20,8,24,0.36,5,Rain,148,94041
4/2/2014,61,53,45,44,42,39,93,70,46,30.13,30.04,29.91,10,10,10,14,6,18,0.01,3,Rain,8,94041
4/3/2014,64,54,44,49,43,40,89,65,40,30.14,30.1,30.04,10,10,10,17,4,21,0,1,,319,94041
4/4/2014,61,56,50,48,45,40,83,65,46,30.08,30.04,29.99,10,8,2,16,7,22,0.21,7,Rain,268,94041
4/5/2014,66,58,50,48,45,43,83,66,48,30.22,30.14,30.07,10,10,10,21,6,24,0,2,,314,94041
4/6/2014,77,62,47,54,48,43,80,61,41,30.25,30.19,30.12,10,10,10,14,4,16,0,0,,344,94041
4/7/2014,81,67,53,56,51,47,83,60,36,30.17,30.12,30.07,10,10,10,12,3,15,0,0,,340,94041
4/8/2014,82,70,58,59,55,51,80,61,42,30.12,30.08,30.02,10,10,10,15,4,18,0,0,,334,94041
4/9/2014,70,63,55,55,53,50,86,72,57,30.11,30.06,30,10,10,10,14,5,17,0,2,,323,94041
4/10/2014,76,65,54,55,50,41,89,59,29,30.05,30,29.91,10,9,7,14,4,17,0,3,,321,94041
4/11/2014,66,61,55,54,52,50,86,77,67,29.96,29.92,29.87,10,10,9,15,6,17,0,4,,343,94041
4/12/2014,68,61,54,52,48,46,77,65,52,29.98,29.92,29.88,10,10,10,18,6,23,0,4,,18,94041
4/13/2014,72,64,55,55,49,45,80,65,49,30.07,30.02,29.97,10,10,10,21,5,24,0,3,,317,94041
4/14/2014,72,63,54,55,52,48,86,68,49,30.14,30.09,30.04,10,10,9,15,5,21,0,3,,345,94041
4/15/2014,68,61,54,53,50,47,86,71,56,30.09,30.01,29.92,10,10,9,20,6,22,0,3,,359,94041
4/16/2014,77,64,51,54,50,46,83,62,41,29.95,29.9,29.83,10,10,9,20,7,24,0,0,,352,94041
4/17/2014,70,62,53,53,49,43,83,64,44,29.9,29.87,29.82,10,10,9,24,7,28,0,0,,337,94041
4/18/2014,69,61,52,53,47,36,77,58,39,29.98,29.93,29.89,10,10,9,21,7,24,0,0,,354,94041
4/19/2014,69,60,50,51,47,43,86,67,48,30.15,30.09,29.98,10,10,10,23,6,25,0,0,,355,94041
4/20/2014,80,66,51,54,49,36,83,52,20,30.17,30.12,30.07,10,10,10,18,5,23,0,0,,353,94041
4/21/2014,71,61,51,51,46,35,77,52,27,30.11,30.05,30,10,10,10,21,6,25,0,1,,338,94041
4/22/2014,65,58,51,50,40,31,72,50,28,30.16,30.09,29.99,10,10,9,21,10,26,T,3,Rain,298,94041
4/23/2014,68,59,50,48,41,37,72,56,39,30.17,30.14,30.11,10,10,10,22,8,25,0,0,,314,94041
4/24/2014,68,60,52,52,49,46,83,68,52,30.14,30.08,30.01,10,10,10,23,6,28,T,1,Rain,324,94041
4/25/2014,60,56,51,53,48,41,86,74,61,29.99,29.9,29.83,10,9,5,16,7,23,0.28,8,Rain,252,94041
4/26/2014,62,55,48,44,40,34,82,61,36,30.13,30,29.88,10,10,10,15,8,30,0,2,,282,94041
4/27/2014,66,59,51,49,44,40,71,60,48,30.17,30.11,30.07,10,10,10,21,9,25,T,4,,88,94041
4/28/2014,72,60,48,50,42,32,80,54,28,30.25,30.2,30.17,10,10,10,16,5,22,0,0,,328,94041
4/29/2014,86,69,52,55,44,37,66,44,21,30.22,30.15,30.06,10,10,10,13,3,16,0,0,,334,94041
4/30/2014,91,75,59,54,49,46,65,44,23,30.1,30.05,30,10,10,10,15,4,17,0,0,,342,94041
5/1/2014,89,75,60,53,47,43,63,42,21,30.11,30.07,30.04,10,10,10,16,4,23,0,0,,336,94041
5/2/2014,78,67,56,54,49,43,72,50,28,30.11,30.08,30.02,10,10,10,17,5,24,0,0,,336,94041
5/3/2014,70,63,56,54,50,45,86,65,44,30.08,30.05,30.01,10,10,10,25,8,30,0,3,,338,94041
5/4/2014,72,63,53,51,48,47,77,62,47,30.08,30.06,30.02,10,10,10,23,7,28,0,1,,313,94041
5/5/2014,68,61,54,48,45,42,72,57,42,30.08,30.04,29.99,10,10,10,20,8,26,0,2,,299,94041
5/6/2014,73,63,53,45,43,38,71,50,29,29.97,29.94,29.9,10,10,10,22,7,25,0,0,,299,94041
5/7/2014,69,60,51,48,44,42,77,58,39,30.04,29.98,29.93,10,10,10,21,6,26,0,1,,247,94041
5/8/2014,71,62,53,55,49,43,78,63,48,30.12,30.08,30.05,10,10,10,14,5,17,0,6,,271,94041
5/9/2014,70,63,55,55,49,41,86,61,36,30.19,30.15,30.1,10,10,10,18,9,30,T,5,,309,94041
5/10/2014,70,62,53,44,42,39,66,51,35,30.16,30.11,30.05,10,10,10,20,8,28,0,0,,300,94041
5/11/2014,79,65,51,50,38,26,72,46,19,30.12,30.08,30.03,10,10,10,18,7,24,0,0,,317,94041
5/12/2014,87,69,51,51,43,33,72,44,15,30.12,30.08,30.04,10,10,10,16,5,20,0,0,,344,94041
5/13/2014,92,75,58,57,41,28,54,33,11,30.15,30.1,30.07,10,10,10,15,4,20,0,0,,336,94041
5/14/2014,91,76,61,54,44,34,53,34,15,30.15,30.1,30.04,10,10,10,16,4,30,0,0,,343,94041
5/15/2014,87,74,61,53,45,38,60,40,19,30.11,30.09,30.05,10,10,10,21,6,24,0,0,,349,94041
5/16/2014,76,67,57,54,51,46,80,62,44,30.1,30.07,30.01,10,10,10,21,9,25,0,0,,352,94041
5/17/2014,74,65,55,53,49,42,86,65,44,30.04,30.01,29.99,10,10,10,22,8,25,0,0,,353,94041
5/18/2014,73,65,56,52,47,42,72,55,38,30.02,30,29.98,10,10,10,18,7,25,0,2,,301,94041
5/19/2014,70,63,55,50,46,45,77,59,40,30,29.98,29.96,10,10,10,17,7,24,T,3,,281,94041
5/20/2014,72,63,54,53,48,46,77,59,41,30.02,30,29.97,10,10,9,21,6,24,T,2,Rain,312,94041
5/21/2014,75,65,55,56,51,48,86,65,43,30,29.97,29.91,10,10,10,23,7,26,0,1,,19,94041
5/22/2014,73,65,57,56,52,50,80,65,49,30.05,29.98,29.95,10,10,10,18,7,23,0,3,,16,94041
5/23/2014,72,65,57,57,54,52,86,72,57,30.06,30.02,29.96,10,10,10,21,7,24,0,3,,354,94041
5/24/2014,71,65,58,56,53,51,86,73,59,30.02,29.99,29.96,10,10,10,21,8,24,0,0,,6,94041
5/25/2014,81,69,56,55,52,46,80,57,33,30,29.97,29.93,10,10,10,22,6,24,0,0,,354,94041
5/26/2014,82,69,55,58,49,29,83,53,22,30.05,30.01,29.99,10,10,10,23,6,26,0,0,,350,94041
5/27/2014,74,65,55,51,46,34,83,55,27,30.08,30.04,30,10,10,10,22,7,28,0,0,,353,94041
5/28/2014,78,66,53,48,41,36,67,46,24,30.09,30.03,29.96,10,10,10,20,7,22,0,0,,325,94041
5/29/2014,83,69,54,53,46,30,80,50,19,29.97,29.94,29.9,10,10,10,22,7,24,0,0,,352,94041
5/30/2014,70,62,53,52,49,47,89,69,48,30,29.96,29.92,10,10,8,22,8,26,0,2,,357,94041
5/31/2014,73,63,53,55,49,46,80,63,46,30,29.97,29.92,10,10,10,15,5,17,0,2,,302,94041
6/1/2014,76,66,56,55,53,50,80,63,46,29.94,29.89,29.81,10,10,8,15,5,20,0,2,,334,94041
6/2/2014,73,64,54,52,50,47,86,65,44,29.93,29.89,29.85,10,10,10,17,7,22,0,3,,31,94041
6/3/2014,72,64,56,54,51,48,86,68,49,29.96,29.92,29.88,10,10,10,16,7,20,0,3,,34,94041
6/4/2014,76,66,56,57,54,51,86,68,49,29.92,29.89,29.84,10,10,9,15,5,18,0,2,,337,94041
6/5/2014,75,66,57,57,55,53,86,72,57,29.88,29.85,29.81,10,9,7,17,6,21,0,2,,336,94041
6/6/2014,74,66,57,56,54,51,86,70,53,29.86,29.84,29.81,10,10,8,16,7,21,0,2,,349,94041
6/7/2014,75,65,54,57,54,50,86,70,53,29.87,29.84,29.79,10,10,9,15,5,21,0,3,,18,94041
6/8/2014,88,74,59,61,57,54,84,60,36,29.84,29.79,29.72,10,9,8,17,5,22,0,0,,339,94041
6/9/2014,82,73,63,60,58,56,78,61,43,29.77,29.74,29.7,10,10,10,20,6,22,0,0,,325,94041
6/10/2014,74,68,61,59,57,55,84,71,57,29.84,29.78,29.73,10,10,10,17,7,22,0,2,,357,94041
6/11/2014,76,67,58,57,54,51,80,63,46,29.92,29.87,29.83,10,10,10,20,10,23,0,0,,51,94041
6/12/2014,72,65,58,54,49,43,72,58,44,30.01,29.97,29.92,10,10,10,22,8,25,0,3,,338,94041
6/13/2014,77,66,54,55,48,41,71,50,29,30.01,29.97,29.94,10,10,10,21,6,25,0,0,,348,94041
6/14/2014,86,71,56,59,52,45,80,53,26,29.96,29.91,29.86,10,10,10,25,7,28,0,0,,358,94041
6/15/2014,73,65,56,52,48,45,77,59,41,29.89,29.85,29.83,10,10,10,23,7,26,0,0,,297,94041
6/16/2014,69,63,56,50,45,42,77,59,40,29.95,29.93,29.88,10,10,10,21,7,26,0,0,,254,94041
6/17/2014,78,65,52,53,47,43,77,54,30,29.97,29.94,29.91,10,10,10,21,8,24,0,0,,12,94041
6/18/2014,88,71,54,55,49,42,78,51,24,29.97,29.94,29.92,10,10,10,22,7,24,0,0,,355,94041
6/19/2014,75,66,56,55,53,51,86,70,53,30.02,29.99,29.96,10,10,10,24,9,28,0,0,,356,94041
6/20/2014,84,71,57,57,51,39,80,52,23,30.01,29.98,29.95,10,10,10,21,6,25,0,0,,349,94041
6/21/2014,71,64,56,54,52,50,80,67,53,29.97,29.94,29.92,10,10,9,18,7,21,0,0,,1,94041
6/22/2014,71,63,54,55,51,48,83,68,53,29.98,29.95,29.92,10,10,10,21,7,24,0,0,,359,94041
6/23/2014,74,65,56,57,52,50,86,68,49,29.99,29.96,29.93,10,10,10,20,7,23,0,2,,45,94041
6/24/2014,79,68,57,55,52,48,84,61,38,30.03,30,29.98,10,10,10,22,8,26,0,0,,347,94041
6/25/2014,76,67,58,58,56,54,87,71,54,30.02,30,29.99,10,10,10,22,8,28,0,0,,358,94041
6/26/2014,75,68,61,58,55,51,90,68,46,30.02,29.99,29.96,10,10,9,22,9,25,0.01,3,Rain,330,94041
6/27/2014,77,69,60,62,57,53,78,68,57,30.02,29.99,29.94,10,10,10,22,9,25,0,3,,343,94041
6/28/2014,78,69,59,57,53,43,78,56,33,29.99,29.96,29.92,10,10,10,23,8,26,0,0,,349,94041
6/29/2014,83,71,58,58,55,48,84,59,33,29.96,29.91,29.85,10,10,10,18,6,22,0,0,,348,94041
6/30/2014,86,74,62,61,57,54,84,61,37,29.86,29.83,29.8,10,10,10,17,5,21,0,0,,339,94041
7/1/2014,76,69,61,59,57,55,84,69,54,29.87,29.83,29.81,10,10,9,20,9,24,0,2,,356,94041
7/2/2014,77,69,60,58,55,53,84,67,50,29.93,29.89,29.86,10,10,4,24,9,29,0,3,,34,94041
7/3/2014,75,66,57,58,55,53,86,70,53,29.96,29.93,29.91,10,10,10,18,7,22,0,0,,11,94041
7/4/2014,74,66,57,58,55,54,87,72,57,30.03,29.97,29.92,10,10,8,18,7,22,0,1,,342,94041
7/5/2014,78,67,56,59,55,53,86,66,46,30.09,30.05,30.02,10,10,8,14,6,17,0,2,,343,94041
7/6/2014,77,66,55,58,55,52,87,67,46,30.07,30.02,29.96,10,10,10,14,6,18,0,1,,338,94041
7/7/2014,80,69,58,60,57,55,87,68,48,29.95,29.91,29.85,10,10,10,17,5,21,0,2,,341,94041
7/8/2014,76,68,60,58,57,55,90,72,54,29.94,29.9,29.87,10,10,10,18,8,22,0,2,,350,94041
7/9/2014,77,68,59,59,56,54,90,72,54,29.96,29.92,29.86,10,10,9,17,8,23,0,3,,8,94041
7/10/2014,77,68,59,58,56,53,84,67,50,29.96,29.91,29.87,10,10,6,18,9,22,0,0,,45,94041
7/11/2014,75,67,59,56,55,53,78,66,53,30.1,30.02,29.96,10,9,2,22,9,25,0,2,,359,94041
7/12/2014,71,66,60,57,55,53,84,72,59,30.11,30.08,30.04,10,10,10,20,8,23,0,4,,340,94041
7/13/2014,73,66,58,60,56,53,84,71,57,30.06,30,29.91,10,10,10,13,6,18,0,3,,340,94041
7/14/2014,81,72,62,61,59,57,90,71,51,29.94,29.9,29.87,10,10,10,14,5,18,0,0,,330,94041
7/15/2014,80,71,61,64,60,57,87,71,54,30.01,29.97,29.93,10,10,10,20,8,23,0,2,,334,94041
7/16/2014,80,72,64,61,59,56,87,68,48,30.05,30,29.96,10,10,10,25,9,29,0,3,,4,94041
7/17/2014,79,71,62,59,57,56,84,66,48,30.03,29.99,29.94,10,10,10,25,9,28,0,0,,16,94041
7/18/2014,74,68,62,59,57,55,78,68,57,30.03,29.99,29.95,10,10,10,21,9,24,0,2,,16,94041
7/19/2014,76,70,63,60,59,57,87,73,58,29.98,29.96,29.93,10,10,10,21,8,25,0,3,,351,94041
7/20/2014,78,71,64,61,60,59,87,72,56,30.01,29.97,29.94,10,10,10,22,10,26,0,4,,351,94041
7/21/2014,78,71,64,60,58,54,81,66,50,30.06,30.03,29.99,10,10,10,22,9,26,0,3,,360,94041
7/22/2014,79,72,64,59,57,55,78,64,50,30.13,30.08,30.05,10,10,10,20,7,24,T,4,Rain,331,94041
7/23/2014,77,70,62,62,57,54,78,66,54,30.16,30.11,30.06,10,10,10,22,7,29,0,1,,340,94041
7/24/2014,85,73,61,61,58,55,90,65,40,30.07,29.96,29.85,10,10,10,21,7,23,0,1,,358,94041
